,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
6148,41, Self-emp-not-inc,68876, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,4386,0,60, United-States, >50K
6149,34, Self-emp-not-inc,344367, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,40, United-States, <=50K
6150,29, Local-gov,147290, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
6151,52, Self-emp-not-inc,311319, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, >50K
6152,23, Private,248600, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
6153,45, Self-emp-not-inc,120187, HS-grad,9, Divorced, Other-service, Other-relative, White, Female,0,0,80, United-States, <=50K
6154,26, Private,135552, Bachelors,13, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Philippines, <=50K
6155,23, Private,396815, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,25, Mexico, <=50K
6156,19, Private,169080, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
6157,27, Private,37233, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,46, United-States, <=50K
6158,41, Private,287265, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
6159,41, ?,163616, 11th,7, Married-spouse-absent, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
6160,28, Local-gov,91393, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,6, United-States, >50K
6161,33, Private,132604, Assoc-acdm,12, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
6162,31, Private,162461, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
6163,64, Local-gov,135769, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, England, <=50K
6164,32, Private,173574, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
6165,28, Private,57269, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
6166,43, Local-gov,54934, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
6167,43, Private,195576, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, United-States, <=50K
6168,29, Private,138854, Some-college,10, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, >50K
6169,33, Private,241708, 10th,6, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,48, United-States, <=50K
6170,32, Private,108242, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
6171,90, Private,213962, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
6172,35, State-gov,152663, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1672,40, United-States, <=50K
6173,67, Federal-gov,104506, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
6174,35, Private,208678, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,3325,0,40, United-States, <=50K
6175,78, Private,94540, 1st-4th,2, Widowed, Priv-house-serv, Not-in-family, Black, Female,0,0,6, United-States, <=50K
6176,31, Self-emp-not-inc,203235, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
6177,32, Private,113534, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
6178,22, Private,185480, Assoc-voc,11, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
6179,22, Private,202312, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
6180,43, Private,108490, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,625,70, United-States, <=50K
6181,23, ?,216496, 11th,7, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
6182,23, Private,162343, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
6183,64, ?,119959, 9th,5, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, <=50K
6184,32, Private,133586, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
6185,63, Self-emp-not-inc,130672, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,25, South, <=50K
6186,19, State-gov,145066, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
6187,40, Private,226137, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
6188,32, Private,252450, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
6189,54, Private,105834, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,1151,0,40, United-States, <=50K
6190,37, Private,161734, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,52, China, >50K
6191,24, Private,173713, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
6192,36, Private,108869, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
6193,79, Federal-gov,136396, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
6194,22, Private,337432, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
6195,22, Self-emp-not-inc,164001, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
6196,31, Private,102037, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
6197,25, Self-emp-not-inc,102051, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6198,20, Private,261517, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States, <=50K
6199,19, Self-emp-inc,225895, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,35, ?, <=50K
6200,27, Private,160917, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
6201,29, Private,131850, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
6202,46, Federal-gov,101508, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
6203,42, Private,151743, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,55, United-States, >50K
6204,28, Local-gov,118186, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Female,0,0,52, United-States, <=50K
6205,44, Private,174230, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
6206,45, Federal-gov,162318, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
6207,52, State-gov,75839, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
6208,41, Private,196678, 7th-8th,4, Separated, Craft-repair, Unmarried, White, Male,0,0,32, United-States, <=50K
6209,25, ?,282894, 11th,7, Never-married, ?, Own-child, Black, Female,0,0,40, United-States, <=50K
6210,25, Private,179170, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
6211,47, Private,71814, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
6212,62, Self-emp-not-inc,290329, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
6213,29, ?,375675, Some-college,10, Never-married, ?, Unmarried, Black, Female,0,0,35, United-States, <=50K
6214,42, Private,292776, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
6215,69, ?,323391, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K
6216,50, Private,204657, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
6217,28, Private,102829, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
6218,21, Private,218799, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,28, United-States, <=50K
6219,34, Private,133437, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
6220,54, Local-gov,134858, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
6221,31, Private,40417, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
6222,51, Self-emp-inc,200098, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
6223,21, Private,183803, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
6224,55, Private,189553, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
6225,38, Private,298841, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
6226,34, Private,262956, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
6227,67, Self-emp-not-inc,127126, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,78, United-States, <=50K
6228,23, Private,248909, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
6229,40, Private,167005, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female,0,0,44, United-States, <=50K
6230,47, Self-emp-not-inc,61885, Bachelors,13, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0,0,65, United-States, <=50K
6231,33, Private,199732, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,55, United-States, >50K
6232,51, Private,31219, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, >50K
6233,52, Private,88533, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6234,20, Private,197293, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
6235,33, Private,234537, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
6236,29, Private,227310, Assoc-voc,11, Never-married, Tech-support, Not-in-family, Black, Male,0,0,46, United-States, <=50K
6237,28, Private,234002, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,2174,0,35, United-States, <=50K
6238,46, Private,110724, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
6239,36, Self-emp-inc,323287, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
6240,26, Private,204293, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
6241,67, ?,144209, Assoc-voc,11, Widowed, ?, Not-in-family, White, Female,0,0,4, United-States, <=50K
6242,17, Private,160163, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
6243,49, Federal-gov,42387, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, ?, <=50K
6244,37, Private,116388, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
6245,38, Local-gov,356550, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, United-States, >50K
6246,41, Private,189918, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
6247,44, Private,262554, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
6248,36, Self-emp-inc,171095, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1848,40, ?, >50K
6249,52, Self-emp-inc,171175, Bachelors,13, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,38, South, <=50K
6250,22, ?,48376, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
6251,34, Private,32314, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
6252,34, Private,51107, HS-grad,9, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
6253,26, State-gov,248182, Bachelors,13, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
6254,32, Private,326655, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
6255,19, Private,760339, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
6256,64, Self-emp-not-inc,174796, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
6257,41, Self-emp-inc,116023, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Cuba, <=50K
6258,53, Private,196392, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
6259,44, Private,242960, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
6260,51, Private,198739, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
6261,50, Self-emp-not-inc,101518, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, <=50K
6262,52, Self-emp-not-inc,22602, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,30, United-States, >50K
6263,20, Private,174300, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
6264,65, Self-emp-not-inc,219880, Assoc-voc,11, Widowed, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
6265,36, Private,283426, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
6266,47, Local-gov,165181, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
6267,57, Private,94989, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
6268,66, ?,273954, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
6269,24, Private,256270, 7th-8th,4, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
6270,46, Private,216902, HS-grad,9, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
6271,23, Private,212164, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
6272,45, Private,198081, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
6273,33, Private,152481, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,4650,0,50, United-States, <=50K
6274,22, Private,59383, 9th,5, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
6275,48, Self-emp-inc,191038, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
6276,58, Private,81308, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
6277,29, Private,134690, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Dominican-Republic, <=50K
6278,28, Private,230391, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
6279,34, Private,629700, 7th-8th,4, Never-married, Transport-moving, Not-in-family, White, Male,0,0,38, Mexico, <=50K
6280,26, Private,88065, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
6281,44, Local-gov,144591, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
6282,27, Local-gov,405788, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
6283,20, Private,171416, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
6284,44, ?,343421, 11th,7, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3103,0,20, China, <=50K
6285,31, State-gov,92289, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
6286,36, Private,277156, Assoc-voc,11, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, United-States, <=50K
6287,33, Private,206325, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
6288,51, Private,170324, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Mexico, <=50K
6289,48, Private,198091, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
6290,28, Local-gov,137676, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,1408,40, United-States, <=50K
6291,42, Federal-gov,104942, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,40, United-States, >50K
6292,23, Private,162228, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
6293,20, Private,218905, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,42, United-States, <=50K
6294,40, Private,194720, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,48, United-States, >50K
6295,42, Private,213842, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
6296,48, State-gov,144368, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
6297,44, Private,186636, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
6298,26, Private,141093, Masters,14, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
6299,22, Private,211564, 10th,6, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
6300,47, Private,272647, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
6301,32, Private,73585, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
6302,44, Private,88249, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
6303,53, Self-emp-inc,54612, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,1887,50, United-States, >50K
6304,22, Private,341572, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
6305,51, Self-emp-not-inc,426700, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
6306,32, Private,386715, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6307,33, Private,326791, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico, <=50K
6308,32, Self-emp-not-inc,136895, Some-college,10, Separated, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
6309,42, Self-emp-not-inc,163003, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,90, United-States, <=50K
6310,43, Private,97837, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6311,43, State-gov,268185, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, >50K
6312,68, Local-gov,314184, HS-grad,9, Widowed, Other-service, Other-relative, White, Female,0,0,24, United-States, <=50K
6313,45, Private,35978, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6314,66, ?,176876, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
6315,47, Private,185681, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
6316,43, Private,208136, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
6317,40, Private,75395, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
6318,39, Private,206952, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
6319,53, Private,264574, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
6320,17, Private,71850, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K
6321,27, Private,219703, 5th-6th,3, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K
6322,36, Private,88718, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
6323,20, Private,341474, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
6324,28, Private,181590, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
6325,55, Private,149674, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,50, United-States, >50K
6326,35, Self-emp-not-inc,96459, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1590,60, United-States, <=50K
6327,18, Private,342053, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,4, United-States, <=50K
6328,40, Private,397089, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1485,50, United-States, >50K
6329,18, Private,278583, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
6330,46, Private,144322, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
6331,36, Private,259058, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6332,30, Private,230428, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
6333,61, Private,220839, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
6334,46, Self-emp-inc,133179, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
6335,39, Self-emp-inc,89884, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,60, Germany, <=50K
6336,42, Private,174691, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
6337,39, Local-gov,549858, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, >50K
6338,31, Private,133586, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
6339,28, Private,195267, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
6340,57, Private,98830, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,45, United-States, >50K
6341,47, Private,181062, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
6342,54, State-gov,771258, Some-college,10, Separated, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
6343,26, Private,110392, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
6344,30, Private,80697, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
6345,17, Private,222246, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
6346,26, Local-gov,211496, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
6347,31, Private,190020, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, <=50K
6348,29, Private,29338, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
6349,31, Private,364797, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
6350,41, Private,173648, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, United-States, <=50K
6351,73, Private,74281, 9th,5, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
6352,63, Self-emp-not-inc,65627, 12th,8, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
6353,49, Federal-gov,221852, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
6354,31, State-gov,248343, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
6355,19, Private,81636, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,17, United-States, <=50K
6356,26, Local-gov,416139, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
6357,49, Private,242975, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
6358,73, Self-emp-inc,126834, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
6359,33, Private,311984, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6360,60, Self-emp-not-inc,337569, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
6361,28, Private,413987, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
6362,20, Private,141353, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
6363,37, Private,152242, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,45, United-States, >50K
6364,22, Private,343603, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
6365,56, Private,74283, Assoc-acdm,12, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
6366,41, Private,467408, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
6367,27, Private,206453, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,47, United-States, <=50K
6368,39, Private,348102, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
6369,35, Private,190887, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Female,2354,0,40, United-States, <=50K
6370,40, Self-emp-inc,262742, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, Black, Male,4650,0,60, United-States, <=50K
6371,37, Private,30057, 7th-8th,4, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
6372,22, Private,250084, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
6373,28, Private,213298, 12th,8, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
6374,34, State-gov,321787, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
6375,29, Private,124953, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
6376,34, Private,280966, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
6377,21, Private,132055, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
6378,30, Private,208744, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
